Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Annual_CTC_LPA,Comp_Ratio,Overwork_Strain,Role_Friction
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,26.2956,1.5140214359124944,23.0,1.2
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,4.27125,0.6494765412950756,44.0,1.2
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,6.43365,0.8742203742203742,2.0,1.2
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,16.74585,1.0186133085155886,20.0,1.2
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,12.08445,1.6412121212121211,28.0,1.4
50,No,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,23.4804,1.4777724281816722,12.0,1.0
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,11.62545,0.7316642593484192,40.0,1.0
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,20.88195,1.3142352752367195,18.0,1.0
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,7.5021,0.9511800840607825,25.0,1.2
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,12.59955,0.7664029781293625,6.0,1.2
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,27.1575,1.6519311307584923,8.0,1.2
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,15.0501,0.9471994864387738,4.0,1.0
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,22.02945,1.386454822660889,28.0,1.0
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,16.18485,2.05205302295506,18.0,1.2
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,10.71,1.4553014553014554,9.0,1.2
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,8.8026,1.1954978354978354,29.0,1.4
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,11.00835,1.495064935064935,6.0,1.4
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,6.7116,0.9115151515151515,18.0,1.4
32,No,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,11.9034,0.7491574386133846,9.0,1.0
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,8.1702,1.1096103896103895,5.0,1.4
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,6.936,0.9424809424809425,2.0,1.2
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,43.81155,0.9843306883611675,10.0,1.8
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,5.7069,0.7754677754677755,9.0,1.2
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,3.78165,0.5138600138600138,3.0,1.2
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,14.29275,1.941125541125541,26.0,1.4
35,No,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,18.60225,1.1707591076873696,1.0,1.0
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,5.8803,0.8941450174486235,12.0,1.2
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,5.9874,0.8135828135828136,9.0,1.2
32,No,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,22.9449,1.4440699727170598,8.0,1.0
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,11.01345,0.6699239956568948,1.0,1.2
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,15.6366,0.9511400651465798,7.0,1.2
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,8.5323,1.1587878787878787,18.0,1.4
40,No,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,27.68025,1.7420959717541324,4.0,1.0
34,No,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,5.68905,0.8650639782861573,2.0,1.2
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,5.92365,0.8045021645021645,19.0,1.4
27,No,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,5.1612,0.700952380952381,9.0,1.4
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,6.91815,0.9395670995670995,21.0,1.4
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,24.06945,1.3858464249008955,48.0,1.2
27,No,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,6.5433,0.8886580086580087,6.0,1.4
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,50.8113,1.1415967229081327,11.0,1.8
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,6.25005,0.8488311688311688,14.0,1.4
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,24.01845,1.5116353715294495,5.0,1.0
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,22.1493,1.3939977531696357,1.0,1.0
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,7.7469,1.052121212121212,6.0,1.4
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,7.7979,1.059047619047619,34.0,1.4
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,5.92875,0.9015122140364482,1.0,1.2
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,5.3244,0.7234927234927234,3.0,1.2
30,No,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,7.8336,1.0644490644490643,9.0,1.2
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,12.7653,0.8034023431230941,8.0,1.0
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,10.85535,1.4742857142857142,16.0,1.4
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,6.375,0.8658008658008658,2.0,1.4
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,2.8101,0.3818433818433818,2.0,1.2
46,No,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,26.65515,1.6775798427218744,1.0,1.0
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,5.8344,0.7927927927927927,9.0,1.2
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,10.01895,1.3606926406926407,24.0,1.4
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,5.89305,0.8003463203463203,27.0,1.4
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,8.007,1.217526172935246,40.0,1.2
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,9.4095,1.2785862785862785,1.0,1.2
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,11.3475,0.6902435241197457,13.0,1.2
33,No,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,4673,1,No,13,3,4,1,8,5,3,8,7,1,6,7.0278,0.9544588744588745,14.0,1.4
40,No,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,48.53415,1.0904351313414877,4.0,1.8
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,13339,8,No,11,3,4,0,36,3,3,24,15,2,15,47.7411,1.1339794064203514,14.0,1.2
34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,14074,1,No,17,3,3,0,10,2,2,10,9,1,9,24.34485,1.4808438033193734,2.0,1.2
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,7192,3,No,18,3,3,0,21,6,3,7,7,1,0,35.0217,2.0164439876670093,3.0,1.2
52,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,5678,0,No,14,3,1,1,34,5,3,33,18,11,9,50.99745,1.1457790254662121,1.0,1.8
27,No,Travel_Rarely,894,Research & Development,9,3,Medical,4,Female,99,3,1,Research Scientist,2,Single,11781,1,No,16,3,4,0,7,2,2,7,7,0,3,5.81145,0.7892640692640692,9.0,1.4
35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,15497,3,Yes,13,3,1,0,8,1,3,1,0,0,1,15.0858,0.9176361098185203,46.0,1.2
43,No,Non-Travel,1344,Research & Development,7,3,Medical,4,Male,37,4,1,Research Scientist,4,Divorced,5228,4,No,14,3,4,3,7,3,4,5,4,2,2,5.32695,0.7234632034632035,7.0,1.4
45,No,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,20462,9,No,23,4,4,1,22,1,3,20,8,11,8,42.8196,0.9620441719900312,2.0,1.8
37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,22977,1,Yes,12,3,1,1,8,3,2,8,7,1,7,9.0882,1.2342857142857144,42.0,1.4
35,No,Travel_Frequently,138,Research & Development,2,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,15986,5,No,11,3,4,0,10,5,3,6,2,1,2,11.28375,1.5332640332640333,2.0,1.2
42,No,Non-Travel,926,Research & Development,21,2,Medical,3,Female,36,3,2,Manufacturing Director,3,Divorced,16439,2,No,16,3,2,1,11,5,3,5,3,0,2,13.42575,0.8166589111214518,21.0,1.2
38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,7259,9,No,14,3,2,0,14,3,3,1,0,0,0,16.71015,1.0164417558554366,2.0,1.2
38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,4185,3,No,18,3,1,1,9,3,1,7,7,1,7,15.96555,0.9711493718008376,29.0,1.2
27,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,3,Male,60,2,2,Manufacturing Director,1,Married,9679,5,No,19,3,3,1,6,1,3,2,2,2,0,10.9599,0.6666666666666666,1.0,1.2
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,23793,1,Yes,15,3,1,2,7,0,3,7,7,1,7,17.3502,1.0553745928338762,36.0,1.2
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,4,Male,43,3,1,Research Scientist,3,Divorced,5972,1,Yes,17,3,4,1,5,4,4,5,3,2,0,9.72825,1.321212121212121,20.0,1.4
40,No,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7,6.98955,0.9497574497574498,38.0,1.2
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,11354,7,Yes,19,3,2,0,17,2,3,1,0,0,0,17.01615,0.9797386580531493,58.0,1.2
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,24525,1,No,22,4,4,3,10,3,2,10,4,1,9,19.47945,1.225966939496068,27.0,1.0
22,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,4,Male,60,4,1,Research Scientist,2,Divorced,12392,1,Yes,16,3,1,1,4,2,2,4,2,2,2,5.9364,0.8062337662337662,10.0,1.4
36,No,Travel_Frequently,635,Research & Development,18,1,Medical,2,Female,73,3,1,Laboratory Technician,4,Single,7703,1,No,13,3,1,0,8,2,3,8,1,1,7,5.49015,0.7460152460152459,18.0,1.2
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,14242,9,No,14,3,4,1,5,5,1,3,2,0,2,12.4338,0.7159007487887241,9.0,1.2
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,12368,7,No,16,3,3,1,17,3,3,4,2,0,3,23.9598,1.3795331082073117,1.0,1.2
32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,25812,1,No,11,3,3,0,14,2,2,14,8,9,8,26.52,1.669073984914139,4.0,1.0
30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,3,Male,88,2,3,Manufacturing Director,3,Single,20925,1,No,22,4,3,0,12,2,3,11,8,5,8,21.6087,1.3144098030091516,1.0,1.2
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,12916,1,No,14,3,4,0,7,2,3,7,7,0,7,25.45155,1.601829561868079,20.0,1.0
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,15736,5,No,16,3,4,2,16,5,1,10,9,4,7,31.8495,0.756511205330103,8.0,1.2
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,4,Female,88,3,1,Research Scientist,1,Single,8556,5,Yes,11,3,3,0,8,5,3,5,2,0,4,6.77535,0.9201731601731602,6.0,1.4
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0,34.65705,0.7786530694090349,12.0,1.8
30,Yes,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,22967,5,No,15,3,3,0,9,5,2,6,3,0,1,17.0748,1.0746268656716418,26.0,1.0
29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,19757,0,No,14,3,4,0,7,1,2,6,2,1,5,5.2479,0.7127272727272727,1.0,1.4
45,No,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,16840,6,No,12,3,4,0,23,2,3,19,7,12,8,22.60575,1.4227250842561385,6.0,1.0
54,No,Travel_Rarely,1147,Sales,3,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,17011,2,No,14,3,4,1,16,4,3,6,2,0,5,15.147,0.953298025999037,3.0,1.0
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,4,Male,62,3,2,Laboratory Technician,2,Single,9945,8,No,16,3,4,0,16,3,4,13,11,3,7,15.0807,2.049203049203049,5.0,1.2
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,13248,6,No,21,4,4,0,7,3,3,3,2,1,1,6.6861,0.908051948051948,4.0,1.4
37,No,Travel_Frequently,663,Research & Development,11,3,Other,2,Male,47,3,3,Research Director,4,Divorced,10056,1,Yes,14,3,3,3,10,1,3,10,8,0,7,31.07175,0.738037552998183,22.0,1.2
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,9647,0,No,12,3,3,2,17,6,2,16,10,5,13,27.05295,1.7026159524955864,3.0,1.0
31,No,Non-Travel,979,Research & Development,1,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,4381,0,No,12,3,4,1,6,2,3,5,4,1,4,11.07975,0.6739568791686056,1.0,1.2
59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,3,Male,70,2,1,Research Scientist,4,Married,8456,3,No,17,3,1,1,7,6,3,1,0,0,0,5.55135,0.7539393939393939,3.0,1.4
37,No,Travel_Frequently,319,Sales,4,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,2539,4,No,17,3,3,1,13,2,3,9,8,5,8,7.12215,1.0829778984102365,4.0,1.2
29,No,Travel_Frequently,1413,Sales,1,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,6599,1,No,14,3,4,1,11,5,3,11,10,4,1,20.1909,1.270743058899053,1.0,1.0
35,No,Travel_Frequently,944,Sales,1,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,9096,1,No,14,3,1,0,10,3,4,10,7,0,8,22.41195,1.4105280051356122,1.0,1.0
29,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,14961,1,Yes,13,3,3,0,4,3,2,4,3,0,1,6.09195,0.8273593073593073,36.0,1.4
52,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,3300,7,No,15,3,2,0,6,3,2,2,2,2,2,8.1906,1.112959112959113,2.0,1.2
42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,3,Male,58,3,5,Manager,4,Married,4933,1,No,11,3,4,0,22,3,3,22,17,11,15,49.0416,1.1018362026984445,4.0,1.8
59,No,Travel_Rarely,818,Human Resources,6,2,Medical,2,Male,52,3,1,Human Resources,3,Married,25657,8,No,17,3,4,0,7,2,2,2,2,2,2,5.78085,0.7329453604914322,6.0,1.2
50,No,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,24118,3,No,11,3,3,1,32,3,2,7,0,0,6,49.76835,1.1181643702197142,1.0,1.8
33,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,22149,5,Yes,13,3,3,1,8,2,1,5,4,0,4,6.2118,0.8440748440748441,28.0,1.2
43,No,Travel_Rarely,1034,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,7744,5,Yes,22,4,3,1,22,3,3,17,13,1,9,40.9632,0.9203357300409637,32.0,1.8
33,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,21509,7,No,20,4,1,0,13,3,4,9,7,1,7,6.90285,0.9379764379764379,2.0,1.2
52,No,Non-Travel,771,Sales,2,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,21030,1,Yes,18,3,4,0,33,2,4,33,7,15,12,48.6234,1.0924403448967315,4.0,1.8
32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,20990,2,No,11,3,1,1,6,5,3,4,3,1,2,10.02405,1.5242341993020552,4.0,1.2
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,9571,0,Yes,14,3,4,0,4,2,1,3,2,1,2,9.5115,1.2924462924462925,2.0,1.2
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,3,Female,96,3,1,Laboratory Technician,3,Divorced,15417,7,No,14,3,3,3,7,1,3,3,2,1,2,5.6916,0.7733887733887734,1.0,1.2
32,No,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,12069,0,No,18,3,1,0,4,2,3,3,2,2,2,11.38575,0.716578398330926,26.0,1.0
41,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,19877,2,No,16,3,1,2,17,2,2,1,0,0,0,7.8336,1.063896103896104,19.0,1.4
40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,24447,1,No,17,3,1,2,9,3,3,9,8,4,7,8.46345,1.1494372294372295,24.0,1.4
45,No,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,15970,0,No,11,3,3,1,25,2,3,24,0,1,7,48.9651,1.1001174482225213,1.0,1.8
31,No,Travel_Frequently,1327,Research & Development,3,4,Medical,2,Male,73,3,3,Research Director,3,Divorced,13523,9,No,12,3,1,1,9,3,3,2,2,2,2,34.87125,0.8282858873410056,3.0,1.2
33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,14776,1,No,13,3,3,1,2,2,2,2,2,0,2,7.42305,1.008138528138528,5.0,1.4
34,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,23687,6,No,13,3,2,1,13,3,3,11,9,5,9,15.19035,0.9239956568946798,2.0,1.2
37,No,Travel_Rarely,1017,Research & Development,1,2,Medical,3,Female,83,2,1,Research Scientist,1,Married,18697,2,No,14,3,1,1,17,2,2,3,1,0,2,9.996,1.3575757575757577,1.0,1.4
45,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,5118,4,No,17,3,4,1,9,1,3,3,2,0,2,16.4067,0.9979835582441446,7.0,1.2
37,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,22573,6,No,11,3,2,2,17,5,3,1,0,0,0,25.6224,1.5585543663719559,10.0,1.2
39,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,3,Female,64,3,3,Healthcare Representative,3,Single,6420,0,No,25,4,4,0,20,1,3,19,6,11,8,27.8919,1.6059315812655997,2.0,1.2
29,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,22673,1,No,19,3,1,0,6,1,3,6,5,1,5,5.967,0.8103896103896103,15.0,1.4
42,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,23016,3,Yes,13,3,3,0,10,1,3,3,2,0,2,16.68975,2.2666666666666666,34.0,1.4
29,No,Travel_Rarely,1247,Sales,20,2,Marketing,4,Male,45,3,2,Sales Executive,4,Divorced,10732,2,No,14,3,4,1,10,2,3,3,2,0,2,17.67405,1.1123415182153746,20.0,1.0
